2024-02-27T10:15:16.698Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte -> org.hibernate.type.BasicTypeReference@36224f93
2024-02-27T10:15:16.698Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Byte -> org.hibernate.type.BasicTypeReference@36224f93
2024-02-27T10:15:16.699Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration binary -> org.hibernate.type.BasicTypeReference@1ee5632d
2024-02-27T10:15:16.700Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte[] -> org.hibernate.type.BasicTypeReference@1ee5632d
2024-02-27T10:15:16.700Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration [B -> org.hibernate.type.BasicTypeReference@1ee5632d
2024-02-27T10:15:16.700Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration binary_wrapper -> org.hibernate.type.BasicTypeReference@72465eb2
2024-02-27T10:15:16.701Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration wrapper-binary -> org.hibernate.type.BasicTypeReference@72465eb2
2024-02-27T10:15:16.701Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration image -> org.hibernate.type.BasicTypeReference@478fb7dc
2024-02-27T10:15:16.701Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration blob -> org.hibernate.type.BasicTypeReference@29d25e65
2024-02-27T10:15:16.701Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Blob -> org.hibernate.type.BasicTypeReference@29d25e65
2024-02-27T10:15:16.702Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_blob -> org.hibernate.type.BasicTypeReference@19b75b2b
2024-02-27T10:15:16.702Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_blob_wrapper -> org.hibernate.type.BasicTypeReference@59c43561
2024-02-27T10:15:16.702Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration short -> org.hibernate.type.BasicTypeReference@634f58d2
2024-02-27T10:15:16.703Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration short -> org.hibernate.type.BasicTypeReference@634f58d2
2024-02-27T10:15:16.703Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@634f58d2
2024-02-27T10:15:16.704Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration integer -> org.hibernate.type.BasicTypeReference@585513a8
2024-02-27T10:15:16.705Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration int -> org.hibernate.type.BasicTypeReference@585513a8
2024-02-27T10:15:16.705Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@585513a8
2024-02-27T10:15:16.706Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration long -> org.hibernate.type.BasicTypeReference@7b18658a
2024-02-27T10:15:16.706Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration long -> org.hibernate.type.BasicTypeReference@7b18658a
2024-02-27T10:15:16.706Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@7b18658a
2024-02-27T10:15:16.706Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration float -> org.hibernate.type.BasicTypeReference@30f28b5
2024-02-27T10:15:16.706Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration float -> org.hibernate.type.BasicTypeReference@30f28b5
2024-02-27T10:15:16.706Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@30f28b5
2024-02-27T10:15:16.706Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration double -> org.hibernate.type.BasicTypeReference@1a1f79ce
2024-02-27T10:15:16.707Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration double -> org.hibernate.type.BasicTypeReference@1a1f79ce
2024-02-27T10:15:16.707Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@1a1f79ce
2024-02-27T10:15:16.707Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@6aa7e176
2024-02-27T10:15:16.707Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@6aa7e176
2024-02-27T10:15:16.708Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@52abed9d
2024-02-27T10:15:16.708Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@52abed9d
2024-02-27T10:15:16.708Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration character -> org.hibernate.type.BasicTypeReference@281b2dfd
2024-02-27T10:15:16.708Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration char -> org.hibernate.type.BasicTypeReference@281b2dfd
2024-02-27T10:15:16.708Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@281b2dfd
2024-02-27T10:15:16.708Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@492be039
2024-02-27T10:15:16.709Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration string -> org.hibernate.type.BasicTypeReference@1cd2143b
2024-02-27T10:15:16.709Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@1cd2143b
2024-02-27T10:15:16.709Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration nstring -> org.hibernate.type.BasicTypeReference@1118d539
2024-02-27T10:15:16.709Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration characters -> org.hibernate.type.BasicTypeReference@601d6622
2024-02-27T10:15:16.709Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration char[] -> org.hibernate.type.BasicTypeReference@601d6622
2024-02-27T10:15:16.709Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration [C -> org.hibernate.type.BasicTypeReference@601d6622
2024-02-27T10:15:16.710Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration wrapper-characters -> org.hibernate.type.BasicTypeReference@76216830
2024-02-27T10:15:16.710Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration text -> org.hibernate.type.BasicTypeReference@7aded903
2024-02-27T10:15:16.710Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ntext -> org.hibernate.type.BasicTypeReference@2db86a7c
2024-02-27T10:15:16.710Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration clob -> org.hibernate.type.BasicTypeReference@261f359f
2024-02-27T10:15:16.710Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Clob -> org.hibernate.type.BasicTypeReference@261f359f
2024-02-27T10:15:16.711Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration nclob -> org.hibernate.type.BasicTypeReference@5b02a984
2024-02-27T10:15:16.711Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.NClob -> org.hibernate.type.BasicTypeReference@5b02a984
2024-02-27T10:15:16.711Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_clob -> org.hibernate.type.BasicTypeReference@57186526
2024-02-27T10:15:16.711Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_clob_char_array -> org.hibernate.type.BasicTypeReference@391d1e33
2024-02-27T10:15:16.711Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_clob_character_array -> org.hibernate.type.BasicTypeReference@66f16742
2024-02-27T10:15:16.711Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_nclob -> org.hibernate.type.BasicTypeReference@2871ac91
2024-02-27T10:15:16.711Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_nclob_character_array -> org.hibernate.type.BasicTypeReference@3c54ddec
2024-02-27T10:15:16.711Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_nclob_char_array -> org.hibernate.type.BasicTypeReference@6d69a0d3
2024-02-27T10:15:16.713Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration Duration -> org.hibernate.type.BasicTypeReference@4f114b
2024-02-27T10:15:16.713Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.Duration -> org.hibernate.type.BasicTypeReference@4f114b
2024-02-27T10:15:16.713Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration LocalDateTime -> org.hibernate.type.BasicTypeReference@257f30f7
2024-02-27T10:15:16.713Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.LocalDateTime -> org.hibernate.type.BasicTypeReference@257f30f7
2024-02-27T10:15:16.713Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration LocalDate -> org.hibernate.type.BasicTypeReference@3fde2209
2024-02-27T10:15:16.713Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.LocalDate -> org.hibernate.type.BasicTypeReference@3fde2209
2024-02-27T10:15:16.713Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration LocalTime -> org.hibernate.type.BasicTypeReference@1f916219
2024-02-27T10:15:16.713Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.LocalTime -> org.hibernate.type.BasicTypeReference@1f916219
2024-02-27T10:15:16.713Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetDateTime -> org.hibernate.type.BasicTypeReference@67acfde9
2024-02-27T10:15:16.714Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.OffsetDateTime -> org.hibernate.type.BasicTypeReference@67acfde9
2024-02-27T10:15:16.714Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@3b088163
2024-02-27T10:15:16.714Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@75882261
2024-02-27T10:15:16.714Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetTime -> org.hibernate.type.BasicTypeReference@611d0763
2024-02-27T10:15:16.714Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.OffsetTime -> org.hibernate.type.BasicTypeReference@611d0763
2024-02-27T10:15:16.714Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetTimeUtc -> org.hibernate.type.BasicTypeReference@615efd1c
2024-02-27T10:15:16.715Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetTimeWithTimezone -> org.hibernate.type.BasicTypeReference@1e226bcd
2024-02-27T10:15:16.715Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@2a8dd942
2024-02-27T10:15:16.715Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ZonedDateTime -> org.hibernate.type.BasicTypeReference@2322e56f
2024-02-27T10:15:16.715Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.ZonedDateTime -> org.hibernate.type.BasicTypeReference@2322e56f
2024-02-27T10:15:16.716Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ZonedDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@35025a0a
2024-02-27T10:15:16.716Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ZonedDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@38732364
2024-02-27T10:15:16.717Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration date -> org.hibernate.type.BasicTypeReference@7c70aae1
2024-02-27T10:15:16.717Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Date -> org.hibernate.type.BasicTypeReference@7c70aae1
2024-02-27T10:15:16.717Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration time -> org.hibernate.type.BasicTypeReference@48cd319d
2024-02-27T10:15:16.717Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Time -> org.hibernate.type.BasicTypeReference@48cd319d
2024-02-27T10:15:16.717Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration timestamp -> org.hibernate.type.BasicTypeReference@6f38f084
2024-02-27T10:15:16.717Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Timestamp -> org.hibernate.type.BasicTypeReference@6f38f084
2024-02-27T10:15:16.718Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.Date -> org.hibernate.type.BasicTypeReference@6f38f084
2024-02-27T10:15:16.718Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration calendar -> org.hibernate.type.BasicTypeReference@4ef18604
2024-02-27T10:15:16.718Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.Calendar -> org.hibernate.type.BasicTypeReference@4ef18604
2024-02-27T10:15:16.718Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.GregorianCalendar -> org.hibernate.type.BasicTypeReference@4ef18604
2024-02-27T10:15:16.718Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration calendar_date -> org.hibernate.type.BasicTypeReference@372f0a99
2024-02-27T10:15:16.718Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration calendar_time -> org.hibernate.type.BasicTypeReference@16cf8438
2024-02-27T10:15:16.719Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration instant -> org.hibernate.type.BasicTypeReference@3e5beab5
2024-02-27T10:15:16.719Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.Instant -> org.hibernate.type.BasicTypeReference@3e5beab5
2024-02-27T10:15:16.719Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration uuid -> org.hibernate.type.BasicTypeReference@7c588adc
2024-02-27T10:15:16.719Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.UUID -> org.hibernate.type.BasicTypeReference@7c588adc
2024-02-27T10:15:16.719Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration pg-uuid -> org.hibernate.type.BasicTypeReference@7c588adc
2024-02-27T10:15:16.719Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration uuid-binary -> org.hibernate.type.BasicTypeReference@33ec2c0c
2024-02-27T10:15:16.719Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration uuid-char -> org.hibernate.type.BasicTypeReference@5968800d
2024-02-27T10:15:16.719Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration class -> org.hibernate.type.BasicTypeReference@3887c7d7
2024-02-27T10:15:16.719Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Class -> org.hibernate.type.BasicTypeReference@3887c7d7
2024-02-27T10:15:16.719Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration currency -> org.hibernate.type.BasicTypeReference@b1b471
2024-02-27T10:15:16.719Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration Currency -> org.hibernate.type.BasicTypeReference@b1b471
2024-02-27T10:15:16.720Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.Currency -> org.hibernate.type.BasicTypeReference@b1b471
2024-02-27T10:15:16.720Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration locale -> org.hibernate.type.BasicTypeReference@526f6427
2024-02-27T10:15:16.720Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.Locale -> org.hibernate.type.BasicTypeReference@526f6427
2024-02-27T10:15:16.720Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration serializable -> org.hibernate.type.BasicTypeReference@4f1afe8f
2024-02-27T10:15:16.720Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.io.Serializable -> org.hibernate.type.BasicTypeReference@4f1afe8f
2024-02-27T10:15:16.774Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration timezone -> org.hibernate.type.BasicTypeReference@492521c4
2024-02-27T10:15:16.775Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.TimeZone -> org.hibernate.type.BasicTypeReference@492521c4
2024-02-27T10:15:16.775Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ZoneOffset -> org.hibernate.type.BasicTypeReference@443a06ad
2024-02-27T10:15:16.775Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.ZoneOffset -> org.hibernate.type.BasicTypeReference@443a06ad
2024-02-27T10:15:16.775Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration url -> org.hibernate.type.BasicTypeReference@6ddd1c51
2024-02-27T10:15:16.775Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.net.URL -> org.hibernate.type.BasicTypeReference@6ddd1c51
2024-02-27T10:15:16.775Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration vector -> org.hibernate.type.BasicTypeReference@752b69e3
2024-02-27T10:15:16.776Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration row_version -> org.hibernate.type.BasicTypeReference@15605d83
2024-02-27T10:15:16.789Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration object -> org.hibernate.type.JavaObjectType@26f0141
2024-02-27T10:15:16.790Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Object -> org.hibernate.type.JavaObjectType@26f0141
2024-02-27T10:15:16.793Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration null -> org.hibernate.type.NullType@285a4fe3
2024-02-27T10:15:16.794Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_date -> org.hibernate.type.BasicTypeReference@2589d787
2024-02-27T10:15:16.794Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_time -> org.hibernate.type.BasicTypeReference@1788cb61
2024-02-27T10:15:16.794Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_timestamp -> org.hibernate.type.BasicTypeReference@16d431b4
2024-02-27T10:15:16.794Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_calendar -> org.hibernate.type.BasicTypeReference@6c0b51da
2024-02-27T10:15:16.794Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_calendar_date -> org.hibernate.type.BasicTypeReference@7558633
2024-02-27T10:15:16.794Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_calendar_time -> org.hibernate.type.BasicTypeReference@5657967b
2024-02-27T10:15:16.794Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_binary -> org.hibernate.type.BasicTypeReference@61394494
2024-02-27T10:15:16.795Z DEBUG 15396 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_serializable -> org.hibernate.type.BasicTypeReference@578a5ce8
2024-02-27T10:15:17.208Z  INFO 15396 --- [main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-02-27T10:15:17.343Z  INFO 15396 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-02-27T10:15:17.747Z  INFO 15396 --- [main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5353dd09
2024-02-27T10:15:17.749Z  INFO 15396 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2024-02-27T10:15:17.846Z  WARN 15396 --- [main] org.hibernate.dialect.Dialect            : HHH000511: The 5.7.40 version for [org.hibernate.dialect.MySQLDialect] is no longer supported, hence certain features may not work properly. The minimum supported version is 8.0.0. Check the community dialects project for available legacy versions.
2024-02-27T10:15:17.854Z  WARN 15396 --- [main] org.hibernate.orm.deprecation            : HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-02-27T10:15:17.911Z DEBUG 15396 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(12, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@50bf795f) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@29fcfc54)
2024-02-27T10:15:17.911Z DEBUG 15396 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(-9, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@353b0719) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@2a4e939a)
2024-02-27T10:15:17.911Z DEBUG 15396 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(-3, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@110620d) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@4f402027)
2024-02-27T10:15:17.911Z DEBUG 15396 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(4003, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@22aee519) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@7c226095)
2024-02-27T10:15:17.933Z DEBUG 15396 --- [main] o.h.t.d.sql.spi.DdlTypeRegistry          : addDescriptor(4001, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@7ea07516) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@30af23fd)
